sub_id,trial,txt,img
A2XILSQJK0S8RP,3,I hope that these children can get out and have a good future.,18
A2XILSQJK0S8RP,4,I am glad it looks like there were a lot of survivors. Such a horrible trageds,14
A2XILSQJK0S8RP,5,It is a shame his life has come to this. Hopefully he can fix his issues.,2
A2XILSQJK0S8RP,6,"If you are going to point a gun at someone, you better intend on using it...",9
A2XILSQJK0S8RP,7,It is frustrating me seeing children hurt like this.,7
A2XILSQJK0S8RP,8,What is up with this persons eyes? I am genuinely curious and feel bad.,4
A2XILSQJK0S8RP,9,What the heck is going on here? He digging or burying,16
A2XILSQJK0S8RP,10,"Yikes, that has to be one hot job.",15
A2XILSQJK0S8RP,11,This person looks like they are having a rough time.,3
A2XILSQJK0S8RP,12,"No thanks, looks like some sort of a ritual. ouch!",13
A2XILSQJK0S8RP,13,She looks like she is having a rough time with life... wonder what happened here?,6
A2XILSQJK0S8RP,14,baby looks way pre-mature. How sad this is.,1
A2XILSQJK0S8RP,15,O_o She looks like she is being kidnapped. I want to help her.,10
A2XILSQJK0S8RP,16,"Horrible car accident, this doesn't look good for the driver.",19
A2XILSQJK0S8RP,17,Definitely a stuntman. Maybe filming a movie or a stunt show. Very brave and very hot.,12
A2XILSQJK0S8RP,18,Tragic loss. What is that dog doing???,17
A2XILSQJK0S8RP,19,Looks like he is boxing. That is one heck of a hit. Boxers can take a beating.,11
A2XILSQJK0S8RP,20,This guy looks like he has been through the ringer.,8
A2XJPQF9BIMJS0,1,I hope these boys will get help and be ok in the future.,18
A2XJPQF9BIMJS0,2,"Ouch!   They know pain with their choice of job, but this is tough to watch",11
A2XJPQF9BIMJS0,3,I feel horrible for this woman and I hope she can escape this omo,10
A2XJPQF9BIMJS0,4,"Looks sad, I hope this is from an accident and not intentional.",5
A2XJPQF9BIMJS0,5,Tough accident.  I see the equipment there to e,19
A2XJPQF9BIMJS0,6,Thank goodness they have rescued this person.  Hope they are all right.,20
A2XJPQF9BIMJS0,7,Thank goodness so many people have survived this horri,14
A2XJPQF9BIMJS0,8,Injuries to children are so heartbreaking.   I hope they recover quickly.,7
A2XJPQF9BIMJS0,9,I hope this man can get help with their addiction & live a good life,2
A2XJPQF9BIMJS0,10,"Such pain and suffering.  Get well soon, please!",6
A2XJPQF9BIMJS0,11,I hope that is a scream of joy and not pain!,3
A2XJPQF9BIMJS0,12,Looks like the firemen are on the scene to fix,15
A2XJPQF9BIMJS0,13,"Baby on the mend I hope.  Get better soon, lit",1
A2XJPQF9BIMJS0,14,So painful & bloody.  I hope for a good cause.,8
A2XJPQF9BIMJS0,15,Death of a person is saddening.,17
A2XJPQF9BIMJS0,16,That person has seen many things in their life.  Hopeful they can get pa,4
A2XJPQF9BIMJS0,17,What a sad way to be left.,16
A2XJPQF9BIMJS0,18,So painful for a social item.,13
A2XJPQF9BIMJS0,19,"Frightening, but staged...",9
A2XJPQF9BIMJS0,20,I can't image having a stunt job that would require this kind of task!,12
A2XQ46TYI8K7SB,1,i feel bad that his addiction is so bad,2
A2XQ46TYI8K7SB,2,how sad she is in such an abusive relationship,6
A2XQ46TYI8K7SB,3,what a horrifying photo people are so scared,14
A2XQ46TYI8K7SB,4,these boys must be so afraid,18
A2XQ46TYI8K7SB,5,its beautiful life that was saved from abortion,1
A2XQ46TYI8K7SB,6,so sad to see any child that is hurting or in pain,7
A2XQ46TYI8K7SB,7,this is a freighting image of war,15
A2XQ46TYI8K7SB,8,this is the scariest thing ive seen so far.,17
A2XQ46TYI8K7SB,9,this makes me sad that people probably died,19
A2XQ46TYI8K7SB,10,its horrible that anyone has to stay in a abusive relationship,5
A2XQ46TYI8K7SB,12,oh my the pain he must be feeling how excurciating,13
A2XQ46TYI8K7SB,13,this makes me sad because the men in my family are firemen and see this,20
A2XQ46TYI8K7SB,14,the horror this man saw before he was hurt was scary im sure,8
A2XQ46TYI8K7SB,15,this is my  nightmare this has happened to me,9
A2XQ46TYI8K7SB,16,not sure what that is but looks painful,4
A2XQ46TYI8K7SB,17,i feel the pain from this punch,11
A2XQ46TYI8K7SB,18,this ius scary.,3
A2XQ46TYI8K7SB,19,this is frightening,10
A2XQ46TYI8K7SB,20,this makes me sick he killed him,16
A2XRVVY83KL75M,1,The baby looks like in pa,1
A2XRVVY83KL75M,2,No emotions I have,8
A2XRVVY83KL75M,3,Looks like all got out good,14
A2XRVVY83KL75M,4,Bad fire,15
A2XRVVY83KL75M,5,Hard job for them,20
A2XRVVY83KL75M,6,Looks like a druggy,2
A2XRVVY83KL75M,7,Terrible looks beat up,6
A2XRVVY83KL75M,8,Real or a stunt man,12
A2XRVVY83KL75M,9,Looks like he must be on some,13
A2XRVVY83KL75M,10,Omg looks painful,7
A2XRVVY83KL75M,11,Looks like crying or an aler,4
A2XRVVY83KL75M,12,Looks like got caught,18
A2XRVVY83KL75M,13,Drunk falling on s,10
A2XRVVY83KL75M,14,Not sure of the circumstances,3
A2XRVVY83KL75M,15,Hope no one hurt bad,19
A2XRVVY83KL75M,16,Looks like a fake,9
A2XRVVY83KL75M,17,Buried in the fi,16
A2XRVVY83KL75M,18,Not sure what caused this,17
A2XRVVY83KL75M,19,Looks beat up bad,11
A2XRVVY83KL75M,20,Looks abused by someone,5
A2XUJD9Z7ZDLB5,1,Its a shame that,17
A2XUJD9Z7ZDLB5,2,needs a doctor. medicine could help.,4
A2XUJD9Z7ZDLB5,3,Looks like a drug user. Needs to seek help.,2
A2XUJD9Z7ZDLB5,4,Awesome scene from a popular movie.,11
A2XUJD9Z7ZDLB5,5,Bad accident scene. hopefully everyone came out ok.,19
A2XUJD9Z7ZDLB5,6,"Coal worker kids. Nice! Bad boys, bad boys!",18
A2XUJD9Z7ZDLB5,7,First responders at their best. Hopefully the women recovers.,20
A2XUJD9Z7ZDLB5,8,"Ummm, this is a daredevil, no doubt. Good luck bud.",12
A2XUJD9Z7ZDLB5,9,Spousal abuse. Not cool. That what it looks like.,6
A2XUJD9Z7ZDLB5,10,He was in a VERY bad fight. More to this?,8
A2XUJD9Z7ZDLB5,11,I can't see anything!,3
A2XUJD9Z7ZDLB5,12,"Again, another spouse abuse. She looks like she got some hits in too though. LOL!",5
A2XUJD9Z7ZDLB5,13,Are we witnessing a kidnapping? Not good.,10
A2XUJD9Z7ZDLB5,14,"OUCH! and WHY? and OUCH! and WOW! No!, NO!!!!!",13
A2XUJD9Z7ZDLB5,15,Are you talking to me? Punk! Give me your Pokemon! NOW!,9
A2XUJD9Z7ZDLB5,16,"A proper burial. Well, the best that can be done.",16
A2XUJD9Z7ZDLB5,17,So tiny. Preemie? Wow.,1
A2XUJD9Z7ZDLB5,18,Wow. To be able to walk away from a plane crash!,14
A2XUJD9Z7ZDLB5,19,Hard to determine what's going on here. Fire training?,15
A2XUJD9Z7ZDLB5,20,Not too bad. Many reasons behind the kid with the cuts.,7
A2XVL0RNQMWI17,1,That's pretty awful. It looks like that hurts. It looks uncomfortable.,13
A2XVL0RNQMWI17,2,I hope no one got hurt. The crash looks bad.,19
A2XVL0RNQMWI17,3,This is a harrowing situation. I hope everyone is okay. T,14
A2XVL0RNQMWI17,4,That looks awful. There's a lot of painful scratches on his head.,8
A2XVL0RNQMWI17,5,She seems to have been hurt rather badly. It looks painful.,5
A2XVL0RNQMWI17,6,I don't feel much. I am unsure what's happening in this picture.,3
A2XVL0RNQMWI17,7,In time their injuries will heal. I see they are getting medical attention which will help.,10
A2XVL0RNQMWI17,8,Someone needs to close the factory down.,7
A2XVL0RNQMWI17,9,The firefighters thankfully rescued someone. Hopefully their life is saved.,18
A2XVL0RNQMWI17,10,They seem badly hurt.,20
A2XVL0RNQMWI17,11,They seem like a professional. I can't imagine a real person doing this.,1
A2XVL0RNQMWI17,12,It seems like a lot of people survived this tragic situation. Hopefully they can recover.,11
A2XVL0RNQMWI17,13,I hope this is a burial that is a stunt.,17
A2XVL0RNQMWI17,14,These people seem to be studying the area. They look professional and in protective gear.,2
A2XVL0RNQMWI17,15,Perhaps this is a picture for an ad. It is compos,12
A2XVL0RNQMWI17,16,A lot of blood but at least they seem to be walking and conscious. Hope they get help.,4
A2XVL0RNQMWI17,17,Unsure what is happening here. Perhaps a representation of an acid trip. It seems unreal.,15
A2XVL0RNQMWI17,18,Seems to be a drug user. Fortunately there is help out there for those who need it.,6
A2XVL0RNQMWI17,19,A tragic incident. The police will surely need to be called.,9
A2XVL0RNQMWI17,20,Perhaps this is something they do in some tribes of the world. It is unpleasant to observe.,16
A2XZ0DVCW1MBXS,1,I feel disgusted but also upset that he is sick.,4
A2XZ0DVCW1MBXS,2,I feel sad that this woman has most likely died in a house fire.,20
A2XZ0DVCW1MBXS,3,It looks like a stunt from a show.,12
A2XZ0DVCW1MBXS,4,I feel like im watching a trailer for movie.,9
A2XZ0DVCW1MBXS,5,It is sad that his guys life has become one of a drug user.,2
A2XZ0DVCW1MBXS,6,It looks like a woman who has just been in a car accident.,6
A2XZ0DVCW1MBXS,7,A scene from a boxing movie.,16
A2XZ0DVCW1MBXS,8,A poster for a movie.,10
A2XZ0DVCW1MBXS,9,A horrible crash with no casualties or injuries.,8
A2XZ0DVCW1MBXS,10,He was lucky that it was not a,18
A2XZ0DVCW1MBXS,11,A portrait of a baby,3
A2XZ0DVCW1MBXS,12,A guy on a rollercoaster,13
A2XZ0DVCW1MBXS,13,A brother a sister playing with each other on a trip,14
A2XZ0DVCW1MBXS,14,A character at a haunted house,17
A2XZ0DVCW1MBXS,15,A guy playing a prank on his friends,11
A2XZ0DVCW1MBXS,16,A boxer after winning her fight,15
A2XZ0DVCW1MBXS,17,A picture of a guy from before he was sober,5
A2XZ0DVCW1MBXS,18,Scientist performing an experiment,7
A2XZ0DVCW1MBXS,19,Kids from a movie set in the early 1900s,19
A2XZ0DVCW1MBXS,20,A child who survived a horrible accident,1
A2Y6FYFE4SBV02,1,My initial reaction is fear because of the accident,19
A2Y6FYFE4SBV02,2,kind of looks fake because he doesn't look like he was hurt aside from blood,8
A2Y6FYFE4SBV02,3,very sad looks like he is actually dead while people are just looking,17
A2Y6FYFE4SBV02,4,"looks like he's a drug addict, super sad. I feel bad for him",2
A2Y6FYFE4SBV02,5,Looks like a movie scene or album cover,9
A2Y6FYFE4SBV02,6,again looks fake like in a movie,15
A2Y6FYFE4SBV02,7,new born baby crying I feel bad looks like they are sick,1
A2Y6FYFE4SBV02,8,dead person being buried,16
A2Y6FYFE4SBV02,9,looks like a painting or another form of art piece. Guy is stuck or screaming,3
A2Y6FYFE4SBV02,10,So disturbing his lip has a hole large enough to fit a stick. I think he did this on purpose,13
A2Y6FYFE4SBV02,11,"The kids look like they live in a bad area, I see bad hygiene and poverty.",18
A2Y6FYFE4SBV02,12,Child that possibly lost an eye or was extremely hurt,7
A2Y6FYFE4SBV02,13,woman looks like she was abused. Her eye is swollen,5
A2Y6FYFE4SBV02,14,"looks fake but if it is real, the guy is literally BURNING.",12
A2Y6FYFE4SBV02,15,Looks like fake blood but if it is real then the guy is severaly hurt. Blood is f lushing out and he's being tortured,11
A2Y6FYFE4SBV02,16,she looks like she's about to get kidnapped,10
A2Y6FYFE4SBV02,17,woman looks extremely beat up and abused. There are many scars on her face and she looks like she's married,6
A2Y6FYFE4SBV02,18,firefighters trying to save a naked woman from a fire,20
A2Y6FYFE4SBV02,19,There was a airplane crash and some people are hurt. It looks like a lot of people made it out tough,14
A2Y6FYFE4SBV02,20,These are badly swollen eyes. It looks like a possible disease,4
A2YB18JHC2C7GF,1,this is just awful,8
A2YB18JHC2C7GF,2,poor sad little boys,18
A2YB18JHC2C7GF,3,he looks scared to death!!,3
A2YB18JHC2C7GF,4,poor woman looks to be beat up very badly,6
A2YB18JHC2C7GF,5,this is just awful!!!,16
A2YB18JHC2C7GF,6,very sad little child,7
A2YB18JHC2C7GF,7,looks like this man was shot while driving a bicycl,17
A2YB18JHC2C7GF,8,"this is really gruesome, but they made it out safely",14
A2YB18JHC2C7GF,9,a very very bad car accident hopefully nobody was hurt,19
A2YB18JHC2C7GF,10,looks like he was beat up badly,11
A2YB18JHC2C7GF,11,this looks like a sad old lady,4
A2YB18JHC2C7GF,12,this is a scary picture,9
A2YB18JHC2C7GF,13,that is an awful picture to look at,12
A2YB18JHC2C7GF,14,"what an awful picture, he is being tortured",13
A2YB18JHC2C7GF,15,oh my poor baby,1
A2YB18JHC2C7GF,16,helping a lady down a ladder to escape a fire,20
A2YB18JHC2C7GF,17,"he is being pushed into a van, hope he gets away",10
A2YB18JHC2C7GF,18,poor lady got beat up,5
A2YB18JHC2C7GF,19,hope he gets help for his drug abuse,2
A2YB18JHC2C7GF,20,this looks like a extremely bad fire,15
A2YJZYTC8WOIZT,1,wow I bet she is scard,5
A2YJZYTC8WOIZT,2,I would be scared to touch him he is so sad,2
A2YJZYTC8WOIZT,3,"These poor kids look really hungry, it makes my heart huyrt",18
A2YJZYTC8WOIZT,4,I am so scared and would instantly run out of fear,9
A2YJZYTC8WOIZT,5,These eyes look painful and I feel sorry for him,4
A2YJZYTC8WOIZT,6,This makes me so scared and mad at the same time.  I want to he,10
A2YJZYTC8WOIZT,7,This makes me think that stupid is as stupid does.  He did on a dare,13
A2YJZYTC8WOIZT,8,This man is doing the right and respectful thing.,16
A2YJZYTC8WOIZT,9,They must not know the person they are not upset,17
A2YJZYTC8WOIZT,10,This is scary someone probably died,19
A2YJZYTC8WOIZT,11,I think he will lose this boxing match.  The opponent,11
A2YJZYTC8WOIZT,12,This looks like a meth lab blew up  Would be scared to breathe,15
A2YJZYTC8WOIZT,13,I am grateful they got her out hope she lives,20
A2YJZYTC8WOIZT,14,This person looks high and freaking out,3
A2YJZYTC8WOIZT,15,They survived a plane crash and are so lucky,14
A2YJZYTC8WOIZT,16,"Baby get first bath, so sweet",1
A2YJZYTC8WOIZT,17,This stunt rider is stupid and risk taking for applause,12
A2YJZYTC8WOIZT,18,I just want to get them some pain relief and a hug!,7
A2YJZYTC8WOIZT,19,This woman is a survivor but I feel her painful i,6
A2YJZYTC8WOIZT,20,This man was just beaten for something he said sad,8
A2YLTA4QNKYSRY,1,I feel sad and wonder if the people in the car are alive,19
A2YLTA4QNKYSRY,2,I feel pain for the kid. It must be very painful for his skin to be like this,7
A2YLTA4QNKYSRY,3,I wonder what happened and if the person is okay,8
A2YLTA4QNKYSRY,4,I feel ashamed that we live in a society where people end up like this,2
A2YLTA4QNKYSRY,5,I feel disgusted to that the person seems to have died long ago and his body is still there and,17
A2YLTA4QNKYSRY,6,It is very scary. I am scared to think what happened and if there were people,15
A2YLTA4QNKYSRY,7,I am sad and mad to see someone holding a gun towards someone. It is very sad to see what humans can be capa,9
A2YLTA4QNKYSRY,8,This is very frightened I can't possibly imagine the pain this person is suffering,12
A2YLTA4QNKYSRY,9,I feel happy for the people who made it and sorry for those w,14
A2YLTA4QNKYSRY,10,I am wondering what happened. I hope that whoever did this to the person has paid for it. I do not like whne,6
A2YLTA4QNKYSRY,11,Sad to see this and wonder if the person is being buried or the opposite,16
A2YLTA4QNKYSRY,12,I just wonder what is happening here.,3
A2YLTA4QNKYSRY,13,Is is sad to see someone like this. I hope she is fine and everything is behind,5
A2YLTA4QNKYSRY,14,I feel disgusted and scared . I feel like throwin up and wish this would not happen to o,13
A2YLTA4QNKYSRY,15,It is sad and painful to see kids in this situation,18
A2YLTA4QNKYSRY,16,"It looks like someone is being kidnapped, which is very scary. The person seems scared",10
A2YLTA4QNKYSRY,17,I feel sorry for this person. I hate this typeof sports wh,11
A2YLTA4QNKYSRY,18,I feel happy for the baby and hope he is fine.,1
A2YLTA4QNKYSRY,19,I wonder what happen to this person. I wish he is fine and is nothing serious.,4
A2YLTA4QNKYSRY,20,This is very sad and heartbreaking. I hope the woman is alive,20
A2YMU9EGUA4F2H,1,This imagine could be two people very emotional as the greet each other after a long absence.,10
A2YMU9EGUA4F2H,2,This is a hard situation where people were very injured.,19
A2YMU9EGUA4F2H,3,This could be a stuntman at a show that families get to come at. This is safe and controlled with firemen close by in case of accident.,12
A2YMU9EGUA4F2H,4,This man is crying because of a joyful moment in a movie he is watching.,4
A2YMU9EGUA4F2H,5,This is a controlled Rocky type boxing movie. This is for entertainment purposes.,11
A2YMU9EGUA4F2H,6,Someone who just helped to save someone who got hurt. The emt's are there and helping now.,8
A2YMU9EGUA4F2H,7,A man who is sad and choosing to not use drugs to help with the sadness.,2
A2YMU9EGUA4F2H,8,This is a man who has beliefs and traditions that include piercing the lip.,13
A2YMU9EGUA4F2H,9,A farmer buring his friend after a long life and memrories.,16
A2YMU9EGUA4F2H,10,Children near a coal mine waiting for their father to get off work. They play baseball with him after work every daye,18
A2YMU9EGUA4F2H,11,Men searching for remnants of personal belongings after a building burnt down. Noone got hurt.,15
A2YMU9EGUA4F2H,12,The promo shoot for a movie. It's a new action thriller coming out soon.,9
A2YMU9EGUA4F2H,13,A domestic abuse victum,6
A2YMU9EGUA4F2H,14,Someone who has struggled with drugs and abuse who has left home and found freedom and safety at their friend's house.,5
A2YMU9EGUA4F2H,15,A punk rock singer who is on a really good trip with shrooms. He is safe and at a friend's house.,3
A2YMU9EGUA4F2H,16,A man that is the victim of gang violence.,17
A2YMU9EGUA4F2H,17,Firefigthers bringing out an unconcious woman. They responded quickly and skillfully and she will be safe and ok.,20
A2YMU9EGUA4F2H,18,"A plane crash, the piolit did an excelltn job maneuvering and everyone is leaving safe.",14
A2YMU9EGUA4F2H,19,A premature baby who is breathing. It's due to skillful doctors and nurses. Momma is safe.,1
A2YMU9EGUA4F2H,20,A child who just had eye surgery in order to see better out of one eye.,7
A2YTROJTGAWU0,1,This guy is dragging this girl into a van. This,10
A2YTROJTGAWU0,2,He has some sort of eye disease looks bad,4
A2YTROJTGAWU0,3,This man is chilling out against his wall.,2
A2YTROJTGAWU0,4,He’s just pullin a prank on his buddy! Ree,16
A2YTROJTGAWU0,5,"Life is always precious, even if premature",1
