sub_id,trial,text,gpt_label
A2EED3HLTA96CP,13,This child makes me feel much empathy.,Non-reappraisal
A2EED3HLTA96CP,14,A corpse is on the ground. Terror!,Non-reappraisal
A2EED3HLTA96CP,15,"A bad accident is very unfortunate for all. Fear, pain.",Non-reappraisal
A2EED3HLTA96CP,16,Absolute torture. Very distressing. AARRRGGGHHHH,Non-reappraisal
A2EED3HLTA96CP,17,Good thing they have suits. I feel HOT.,Reappraisal
A2EED3HLTA96CP,18,Looks like Rocky Balboa. Must hurt. Ouch!,Non-reappraisal
A2EED3HLTA96CP,19,A kidnapping? Much stress and pain.,Non-reappraisal
A2EED3HLTA96CP,20,The last thing I will see? Hope it won't hurt! Much fear.,Non-reappraisal
A2EEP8D4MRUIRZ,1,must be filming a movie,Reappraisal
A2EEP8D4MRUIRZ,2,I wonder can he see,Non-reappraisal
A2EEP8D4MRUIRZ,3,wow that look like it hurts,Non-reappraisal
A2EEP8D4MRUIRZ,4,"speechless, gun shot",Non-reappraisal
A2EEP8D4MRUIRZ,5,"I wonder where their parents , coal worke",Non-reappraisal
A2EEP8D4MRUIRZ,6,Cartel war?,Non-reappraisal
A2EEP8D4MRUIRZ,7,scene from a movie,Reappraisal
A2EEP8D4MRUIRZ,8,"wow, thats sad",Non-reappraisal
A2EEP8D4MRUIRZ,9,"Looks a movie scene , i wonder what movie",Reappraisal
A2EEP8D4MRUIRZ,10,I hope they survived,Reappraisal
A2EEP8D4MRUIRZ,11,"Scene from a movie it seem like , looks s",Reappraisal
A2EEP8D4MRUIRZ,12,awww so adorable,Non-reappraisal
A2EEP8D4MRUIRZ,13,I hope shes ok menatlly,Reappraisal
A2EEP8D4MRUIRZ,14,I dont know,Non-reappraisal
A2EEP8D4MRUIRZ,15,Looks painful,Non-reappraisal
A2EEP8D4MRUIRZ,16,A scene from a movie i hope,Reappraisal
A2EEP8D4MRUIRZ,17,I wonder who blood is it,Non-reappraisal
A2EEP8D4MRUIRZ,18,"A kidnapping happening, h",Non-reappraisal
A2EEP8D4MRUIRZ,19,Say no drugs ad,Reappraisal
A2EEP8D4MRUIRZ,20,I find this funny for some odd reason lol,Reappraisal
A2EL5K6THWY8CH,1,she was beaten badly,Non-reappraisal
A2EL5K6THWY8CH,2,beaten badly,Non-reappraisal
A2EL5K6THWY8CH,3,fire fighters,Non-reappraisal
A2EL5K6THWY8CH,4,he killed a man,Non-reappraisal
A2EL5K6THWY8CH,5,gangster,Non-reappraisal
A2EL5K6THWY8CH,6,help people from accident,Reappraisal
A2EL5K6THWY8CH,7,fire fighters,Non-reappraisal
A2EL5K6THWY8CH,8,a tribe with their identity,Non-reappraisal
A2EL5K6THWY8CH,9,my god car hit badly,Non-reappraisal
A2EL5K6THWY8CH,10,god this women is tortured,Non-reappraisal
A2EL5K6THWY8CH,11,a man doing circus for his poverty,Reappraisal
A2EL5K6THWY8CH,12,oh god the man is death unexpectedly,Non-reappraisal
A2EL5K6THWY8CH,13,the man is fight with someone,Non-reappraisal
A2EL5K6THWY8CH,14,the man is suffered from some disease,Non-reappraisal
A2EL5K6THWY8CH,15,he looks like a drug addict....he need help,Non-reappraisal
A2EL5K6THWY8CH,16,the born baby is suffering,Non-reappraisal
A2EL5K6THWY8CH,17,oh god.....i can't see the picture......,Non-reappraisal
A2EL5K6THWY8CH,18,they both are fight each other,Non-reappraisal
A2EL5K6THWY8CH,19,they are poor victims from a war,Non-reappraisal
A2EL5K6THWY8CH,20,the man scream badly,Non-reappraisal
A2ELXYKRPPGRPB,1,It's incredible how much can be done for infants with modern medicine.,Reappraisal
A2ELXYKRPPGRPB,2,"This woman has friends that aren't afraid to play rough, and not just treat her like a girl.",Reappraisal
A2ELXYKRPPGRPB,3,Look at all those people that came out to help the injured.,Reappraisal
A2ELXYKRPPGRPB,4,"It's wonderful that people can still practice their traitions, even if we don't understand them.",Reappraisal
A2ELXYKRPPGRPB,5,It can be good to express emotions so that you can work through them.,Non-reappraisal
A2ELXYKRPPGRPB,6,"They are so brave, but they managed to get her out.",Reappraisal
A2ELXYKRPPGRPB,7,"I am so glad that this woman made it through whatever hurt her, likely an accident of some sort.",Reappraisal
A2ELXYKRPPGRPB,8,"This man seems to be using responsibly at least, since there are others present and his supplies look clean, as does his area.",Reappraisal
A2ELXYKRPPGRPB,9,"This guy seems to be well protected and willing to help others be protected, as well.",Reappraisal
A2ELXYKRPPGRPB,10,"This guy seems to be great at this stunt, and you can tell he is safe because you can see his fire safe suit.",Reappraisal
A2ELXYKRPPGRPB,11,"At least he seems to have gone without suffering, because he most certainly dead.",Non-reappraisal
A2ELXYKRPPGRPB,12,"This woman is safe now, from whatever happened to her, even if it was as minor as a bad fall or moderate car wreck.",Reappraisal
A2ELXYKRPPGRPB,13,The first responders are there and doing everything they can to help the driver.,Reappraisal
A2ELXYKRPPGRPB,14,"This looks like a bad allergic reaction, but luckily those pass fast and are over.",Reappraisal
A2ELXYKRPPGRPB,15,"I don't understand why boxers sign up for this, but they are at least doing what they love.",Reappraisal
A2ELXYKRPPGRPB,16,At least the workers have the right gear to start this job.,Reappraisal
A2ELXYKRPPGRPB,17,As terrilble as death is. it is good that there are rituals to bury loved ones.,Reappraisal
A2ELXYKRPPGRPB,18,"Headwounds tend to bleed a lot, but this guy seems to be doing just fine.",Reappraisal
A2ELXYKRPPGRPB,19,"While these kids are in bad conditions, at least they are willing to help each other.",Reappraisal
A2ELXYKRPPGRPB,20,This child seems to have fully recovered from something in their past.,Reappraisal
A2ES6NUID2CG04,1,Painful anguish empathy sorrow horror,Non-reappraisal
A2ES6NUID2CG04,2,Sad that she might be dying or dead already for the fire,Non-reappraisal
A2ES6NUID2CG04,3,Sad that he is starting life in such a hard way,Non-reappraisal
A2ES6NUID2CG04,4,She looks like she was beaten pretty good but managing it well,Reappraisal
A2ES6NUID2CG04,5,Looks like a successful emergency landing with them walking away from the scene,Reappraisal
A2ES6NUID2CG04,6,His eye condition looks painful but can hopefully be treated,Reappraisal
A2ES6NUID2CG04,7,This poor child looks like he just came out of a war zone in a third world count,Non-reappraisal
A2ES6NUID2CG04,8,Bad accident hopefully everyone made it out alive but kind of doubt it but he,Reappraisal
A2ES6NUID2CG04,9,This man is observing something frightful or awe inspiring hard to,Non-reappraisal
A2ES6NUID2CG04,10,Painful I can not imagine having that thing inserted into,Non-reappraisal
A2ES6NUID2CG04,11,Looks like he fell and hit his head pretty good might have even died with the amount of lost,Non-reappraisal
A2ES6NUID2CG04,12,It appears he took a good blow to the head that must have knocked him for,Non-reappraisal
A2ES6NUID2CG04,13,Looks like someone is trying to abduct her but she is trying to fight back and n,Non-reappraisal
A2ES6NUID2CG04,14,Looks like a person has been put into an open grave and hopefully they are no,Non-reappraisal
A2ES6NUID2CG04,15,A person aiming a gun but we do not know at what. Could be target practice,Non-reappraisal
A2ES6NUID2CG04,16,Looks like she is recovering from an accident or beating that took place a while ago. She looks sa,Reappraisal
A2ES6NUID2CG04,17,Looks like a good head gash from unknown cause. might look,Non-reappraisal
A2ES6NUID2CG04,18,Looks like a chemical fire due to the fact they have gas mask and chemic,Non-reappraisal
A2ES6NUID2CG04,19,Man appears to be unconscious after injecting drugs into his arm,Non-reappraisal
A2ES6NUID2CG04,20,Not sure why they are so dirty. Looks like something,Non-reappraisal
A2F002J4KPZHUT,1,He survived a hard situation and has,Reappraisal
A2F002J4KPZHUT,2,he must be invinsible as he is on fire,Reappraisal
A2F002J4KPZHUT,3,they survived a plane crash and get to go back to their families,Reappraisal
A2F002J4KPZHUT,4,he just lost a  family member and is giving a proper goodbye,Reappraisal
A2F002J4KPZHUT,5,the culture is making him go trhough pain just,Non-reappraisal
A2F002J4KPZHUT,6,He just got hurt in a fight,Non-reappraisal
A2F002J4KPZHUT,7,he is a calling for someone,Non-reappraisal
A2F002J4KPZHUT,8,A miracle just happened by this baby being born,Reappraisal
A2F002J4KPZHUT,9,A team making an effort to rescue a person impaled in the car,Reappraisal
A2F002J4KPZHUT,10,Children that live in a troubled country but are together,Reappraisal
A2F002J4KPZHUT,11,A girl is fighting for her live and the opportunity to see her family again,Reappraisal
A2F002J4KPZHUT,12,The man has an illness but is giving his best figh,Reappraisal
A2F002J4KPZHUT,13,this man just survived an attack and gets to go h,Reappraisal
A2F002J4KPZHUT,14,A girl has been safed from a fire,Reappraisal
A2F002J4KPZHUT,15,survivor of domestic violence gives her testimony,Non-reappraisal
A2F002J4KPZHUT,16,survivors after an explosion,Non-reappraisal
A2F002J4KPZHUT,17,People waiting for help,Reappraisal
A2F002J4KPZHUT,18,he has been through so much and needs help to get out off,Reappraisal
A2F002J4KPZHUT,19,a person is about to do something he will regret,Reappraisal
A2F002J4KPZHUT,20,she went through a traumatic experience but she lived to help others,Reappraisal
A2F2K4O3Q34SXI,1,Wondering how much pain it caused to get the spike inserted the first time.,Non-reappraisal
A2F2K4O3Q34SXI,2,Surprise as the apparent calmness of the observers,Non-reappraisal
A2F2K4O3Q34SXI,3,He must have been crying for quite a while to get eyes that puffy,Non-reappraisal
A2F2K4O3Q34SXI,4,Looks like a pretty bad fight result,Non-reappraisal
A2F2K4O3Q34SXI,5,Child labor was an unfortunate necessity in the past and I'm glad it's mostly done with.,Reappraisal
A2F2K4O3Q34SXI,6,"Drunk driving?  If so, I hope the drunk",Non-reappraisal
A2F2K4O3Q34SXI,7,Boxing is too painful a sport to partake in!,Non-reappraisal
A2F2K4O3Q34SXI,8,Seems like gross neglect may have set this stage,Non-reappraisal
A2F2K4O3Q34SXI,9,"Overused movie poster stance, scary in life, not in image",Reappraisal
A2F2K4O3Q34SXI,10,I'm guessing some type of domestic abuse,Non-reappraisal
A2F2K4O3Q34SXI,11,Druggies like this end up getting what they deserve,Non-reappraisal
A2F2K4O3Q34SXI,12,"Staged kidnapping victim, hopefully she trained well.",Reappraisal
A2F2K4O3Q34SXI,13,Hopefully she survives and no one else is left in the building at this point.,Reappraisal
A2F2K4O3Q34SXI,14,"Wow, he can use magic to make a ball of light.",Reappraisal
A2F2K4O3Q34SXI,15,"I'd say cute, but only your own kids are actually cute at this age and size",Non-reappraisal
A2F2K4O3Q34SXI,16,Burial from a cartel hit?,Non-reappraisal
A2F2K4O3Q34SXI,17,I feel for the kid.  Looks like a war time bandage and they don't deserve that,Non-reappraisal
A2F2K4O3Q34SXI,18,Glad they made it to the ground ok and are able to walk away,Reappraisal
A2F2K4O3Q34SXI,19,He seems angry enough that he was possibly the start of the fight,Non-reappraisal
A2F2K4O3Q34SXI,20,"Stunt man riding through flames.  There's safety there, but it still takes balls",Reappraisal
A2F4KIJ9ZSAR5K,1,I can't imagine being in a plane crash. I love flying but its still scary,Non-reappraisal
A2F4KIJ9ZSAR5K,2,I wonder what kind of argument they were in,Reappraisal
A2F4KIJ9ZSAR5K,3,This must be horrifying for the guy in the ground,Non-reappraisal
A2F4KIJ9ZSAR5K,4,He looks really shaken up. I wonder how he got his eye like that,Non-reappraisal
A2F4KIJ9ZSAR5K,5,This is a traditional practice in some cultures from what Ive heard,Reappraisal
A2F4KIJ9ZSAR5K,6,They look like it's their job to put the fire out. I canagine the,Reappraisal
A2F4KIJ9ZSAR5K,7,Maybe they are child workers from a mine. Must be a hard job for a kid,Reappraisal
A2F4KIJ9ZSAR5K,8,Oh my. That's a lot of blood. I can't imagine coming across that in real life,Non-reappraisal
A2F4KIJ9ZSAR5K,9,Could be a scene from a movie.,Reappraisal
A2F4KIJ9ZSAR5K,10,Why is this person crying? I feel somewhat sad for them.,Non-reappraisal
A2F4KIJ9ZSAR5K,11,That's a pretty bad accident.,Non-reappraisal
A2F4KIJ9ZSAR5K,12,Babies being born always looked weird to me,Non-reappraisal
A2F4KIJ9ZSAR5K,13,Hopefully everyone in the fire made a full recovery,Reappraisal
A2F4KIJ9ZSAR5K,14,Looks like he's in a boxing match. Did he win?,Non-reappraisal
A2F4KIJ9ZSAR5K,15,He looks angry. Was he in a fight? Is that his blood?,Non-reappraisal
A2F4KIJ9ZSAR5K,16,I wonder if he's using drugs to cope with something,Reappraisal
A2F4KIJ9ZSAR5K,17,I feel bad for her. I wonder if she was beaten up by a loved one,Non-reappraisal
A2F4KIJ9ZSAR5K,18,That would be a scray situation to be in. I hope I never have a gun pointed at me.,Non-reappraisal
A2F4KIJ9ZSAR5K,19,He looks like he's trapped/suf and trying to call for help.,Non-reappraisal
A2F4KIJ9ZSAR5K,20,I wonder how the kid got injured. How are his parents feeling about it?,Non-reappraisal
A2F5PPSONODLTM,1,a team helps to contain a disaster,Reappraisal
A2F5PPSONODLTM,2,a crash people are hurt and it makes me sad,Non-reappraisal
A2F5PPSONODLTM,3,a fight that did not end well,Non-reappraisal
A2F5PPSONODLTM,4,a woman being rescued from a house fire s,Non-reappraisal
A2F5PPSONODLTM,5,a tribal member showing off his culture,Reappraisal
A2F5PPSONODLTM,6,a person survived a horrific event and n,Reappraisal
A2F5PPSONODLTM,7,two actors demonstrating how to get away from an attacker,Reappraisal
A2F5PPSONODLTM,8,picture showing illness from past years for education,Non-reappraisal
A2F5PPSONODLTM,9,a person who has passed out and injured other people are now getting help,Reappraisal
A2F5PPSONODLTM,10,a cool picture taken for maybe a album cover,Reappraisal
A2F5PPSONODLTM,11,a scene from a sifi movie where a guy is tra[,Reappraisal
A2F5PPSONODLTM,12,a crash where they had to use tools to rescue people inside,Non-reappraisal
A2F5PPSONODLTM,13,a man relaxing after take his prescribed meds,Reappraisal
A2F5PPSONODLTM,14,two boys ready to go home after helping dad in the mines for many year sgao,Reappraisal
A2F5PPSONODLTM,15,a bloody scene from a horror movie,Reappraisal
A2F5PPSONODLTM,16,someone taking a picture after having a nasty fall she seems okay though,Reappraisal
A2F5PPSONODLTM,17,a premature baby having his or her first bath in the new world,Reappraisal
A2F5PPSONODLTM,18,a doctor trying to examine a patients eye closely,Non-reappraisal
A2F5PPSONODLTM,19,a stunt double acting out a really intense fire sence,Reappraisal
A2F5PPSONODLTM,20,someone try to make jokes by acting as if the will bury a man,Reappraisal
A2F7JYFQIVD7YW,1,"Oh my her eye is injured, that must have hurt.",Non-reappraisal
A2F7JYFQIVD7YW,2,Woah that guys on fire,Non-reappraisal
A2F7JYFQIVD7YW,3,"Awe he has an eye issue, that must be hard to deal with.",Non-reappraisal
A2F7JYFQIVD7YW,4,"Why is he burying that person, he must be a criminal.",Non-reappraisal
A2F7JYFQIVD7YW,5,Glad they made it through the crash.,Reappraisal
A2F7JYFQIVD7YW,6,"Oh dear I hope that woman is alright, what a dangerous situation.",Reappraisal
A2F7JYFQIVD7YW,7,It seems like he got hit pretty hard.,Non-reappraisal
A2F7JYFQIVD7YW,8,"Why is his hand so large, even with perspective it seems oddly large and the gun seems tiny.",Non-reappraisal
A2F7JYFQIVD7YW,9,"I hope the passengers are ok, this seems severe.",Reappraisal
A2F7JYFQIVD7YW,10,"This is terrifying, I hope this is just a tribal exercise.",Reappraisal
A2F7JYFQIVD7YW,11,Awe I hope the baby is ok,Reappraisal
A2F7JYFQIVD7YW,12,"What is going on, Is he going through a portal?",Reappraisal
A2F7JYFQIVD7YW,13,Oh no she's being attacked!,Non-reappraisal
A2F7JYFQIVD7YW,14,"Oh dear, I hope he's ok. He need help.",Reappraisal
A2F7JYFQIVD7YW,15,"Wow, Is he dead!!!",Non-reappraisal
A2F7JYFQIVD7YW,16,Awe she looks abused.,Non-reappraisal
A2F7JYFQIVD7YW,17,"He needs help, he is on drugs.",Non-reappraisal
A2F7JYFQIVD7YW,18,"This seems scary, What are they burning?",Non-reappraisal
A2F7JYFQIVD7YW,19,These children must have escaped the factory.,Reappraisal
A2F7JYFQIVD7YW,20,This poor child needs medical help.,Non-reappraisal
A2FB5UQTR3E0NX,1,Perhaps they are trying to find survivors they know to be there,Reappraisal
A2FB5UQTR3E0NX,2,Could be filming a movie scene and rider is actually safe,Reappraisal
A2FB5UQTR3E0NX,3,perhaps just a fall and bruised herself on accident.,Reappraisal
A2FB5UQTR3E0NX,4,Blood could be from someone he just helped save.,Reappraisal
A2FB5UQTR3E0NX,5,Perhaps just got reconstructive surgery and is about to see how they saved his face.,Reappraisal
A2FB5UQTR3E0NX,6,Perhaps just survived a bad car accident and is thankfu,Reappraisal
A2FGKKWP33DFWS,1,Sad that she has been beaten.,Non-reappraisal
A2FGKKWP33DFWS,2,A boxer who has taken a bad beating-such a savage sport.,Non-reappraisal
A2FGKKWP33DFWS,3,This looks like a bad make up job no,Reappraisal
A2FGKKWP33DFWS,4,The brave fireman risking themselves-very brave,Reappraisal
A2FGKKWP33DFWS,5,This is a brutal native custom-difiguring,Non-reappraisal
A2FGKKWP33DFWS,6,A person in fear of something-he.s,Non-reappraisal
A2FGKKWP33DFWS,7,A tragedy-but it appears there are survivors-a rel,Reappraisal
A2FGKKWP33DFWS,8,An inferno with a mess-sorry for them,Non-reappraisal
A2FGKKWP33DFWS,9,Scary thought to have a gun in your face,Non-reappraisal
A2FGKKWP33DFWS,10,An evil person attacking a woman-very,Non-reappraisal
A2FGKKWP33DFWS,11,An ugly scene with a severly injured person,Non-reappraisal
A2FGKKWP33DFWS,12,Sad scene with orphan refugees,Non-reappraisal
A2FGKKWP33DFWS,13,Sad person sitting in solitude,Non-reappraisal
A2FGKKWP33DFWS,14,A poor ill child unhappy with the bath,Non-reappraisal
A2FGKKWP33DFWS,15,Gory sight of a beaten man,Non-reappraisal
A2FGKKWP33DFWS,16,Sad older man-in despair,Non-reappraisal
A2FGKKWP33DFWS,17,A child on a bike in a raging inferno-,Non-reappraisal
A2FGKKWP33DFWS,18,A sad sight with an injured child with bandaging that is a,Non-reappraisal
A2FGKKWP33DFWS,19,A horrific accident-would be a miracle to survive,Non-reappraisal
A2FGKKWP33DFWS,20,A grave that is haphazard sad,Non-reappraisal
A2FJYDSAE26ILV,1,This looks extremely painful and I feel sad for the guy. He must be hurting!,Non-reappraisal
A2FJYDSAE26ILV,2,"They look like aliens. They must be looking for something, however it looks scary.",Reappraisal
A2FJYDSAE26ILV,3,The baby looks like a preemie. It looks super sad.,Non-reappraisal
