groupID,sub_id,group_cond,ind_cond,img,rate,txt
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,13,6,"looks painful, what kind of moron would do that."
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,13,9,That's gross and makes me uncomfortable.
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,13,7,pain for a strange reason
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,13,8,"ouch, why, I wouldn't whant ot be part of this sultu"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,13,10,oh my ... I can't stand looking at this man
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,13,7,"Ouch, that looks like it hurts.  I feel horrified.  HIs"
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,13,9,sooking
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,13,8,sleeping
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,13,3,Did he do this on purpose.  Idiotic
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,13,10,This is horrible and got to be painful.
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,13,7,I hope this is a cultural activity he is dealing with. I bet he
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,13,7,I hope this is a cultural activity he is dealing with. I bet he
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,13,5,I hope this is a cultural activity he is dealing with. I bet he
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,13,5,I hope this is a cultural activity he is dealing with. I bet he
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,13,7,This is simply a ritual taht to us is shocking but quite normal for the tribe
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,13,3,"This is disgusting. A terrible punishment, but he seems okay for the most part."
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,13,2,a normal custom for this man....looks
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,13,7,"Various cultures have various traditions, some more hard to understand."
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,13,8,Very painful tribal
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,13,7,this makes me sad because it looks like some form of punishment
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,13,1,it´ awesome looks like a culture in other place
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,13,6,"Oh my, crazy people at least it is not an accident."
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,13,1,a dude showing off his crazy body mods. people should be allowed to do what they want
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,13,3,"Disturbing, but may be of a cultural practice."
empty-50,A11FHRIUGW7NFB,control,control,14,8,These people are lucky to be alive but traumatized
empty-50,A32K4W6B31XWVR,control,control,14,7,"Looks like a bad plane crash, lots of people injured."
empty-50,A39C60IA4WVVJP,control,control,14,6,That is scary looks like a good bit of survivorsthough
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,14,4,This is horrible  its a miracle people are walking away though
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,14,10,This is such a horrific event. Everyone has to be so scared
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,14,5,"It is sad that they were in a plane crash, but I am happy they are alive"
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,14,10,I wonder what happened to this plane that resulted in such a tragic accident and how these people will go on after experiencing this accident and pain
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,14,8,I am glad there are survivors of the crash. And i hope nobody died
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,14,8,A plane crash is horrible and these people survived
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,14,6,"wow horrible accident, what a miracle that they survived."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,14,7,"a really bad plane tragedy, i really feel bad for those people having to deal wih that"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,14,5,Whoa.  Can't imagine what it's like to go through that.
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,14,9,Oh my gosh. looks like some survived though
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,14,7,oh no i hope everyone is okay.
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,14,6,Huge fear for a lot of people to become reality.
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,14,5,survivors of a plane crash
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,14,7,A horrible crash
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,14,4,relieved that the plain seems to have had some survivors
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,14,6,People fleeing from a plane crash.  So scary for them.
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,14,9,This is horrifying and frightening. I fear for those who did not make it out.
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,14,6,These people must be so scared. I feel awful for them.
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,14,2,These people must be so scared. I feel awful for them.
id-uwffo-1-1,A2D0BAMF8ROG4N,control,control,14,8,I feel overwhelmed because I have a fear of flying. I can only imagine the terror of those involved.
id-uwffo-1-1,A2IN9SC9VYVJX2,control,control,14,NA,Oh no I feel fear for these people. This must have been terrifying. I'm glad they survive
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,14,6,This is a harrowing situation. I hope everyone is okay. T
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,14,4,This is a harrowing situation. I hope everyone is okay. T
id-uwffo-1-1,A3AJR1PM02424Y,control,control,14,2,These people look like walking dead. The trauma and shock they must be experiencing would be unreal
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,14,5,Rescue after a plane crash hope all survived and are safe
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,14,6,I feel worry and sorrow for these people and hope they are safe.
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,14,1,I'm thankful that it looks like a lot of people survived the plane crash.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,14,2,This makes me worried but glad these people are okay.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,14,4,Happy that they made it out
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,14,9,fear and sadness for these peoples lives
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,14,5,Terrfied for the plane crashing but relief they survived
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,14,6,"feeling sad for these people, but hope no injuries and all are ok"
id-uwffo-1-4,A1I16447TV7B9D,reappraisal,control,14,7,a man was
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,14,8,I am glad that there were some survivers! Sad.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,14,2,"Sad, but I feel like everyone made it out alive."
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,14,4,I feel sad and hopeful that everyone is okay.
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,14,10,oh my god...the flight got crashed
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,14,4,suvivors from a plane c
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,14,6,I am so glad these people were saved from the plane crash.
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,14,2,I am thankful that everyone looks to be okay after a rough landing.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,14,2,Scary scene but all survived high stress
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,14,7,Those people are lucky to have survived.  What a blessing.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,14,2,they are all so lucky to have survived the accident.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,14,2,they are all so lucky to have survived the accident.
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,14,3,Look at how many people survived.
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,14,9,RE
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,14,7,"Wow, an airplane crash. Looks bad, I hpe there are more survivors"
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,14,NA,"Looks like a bad accident, however seems like many people while injured are walking away, so hopefully it wasn't too bad."
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,14,6,"Plane crash looks unfortunate, tragic"
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,14,5,Horrific plane crash with many lives lost. Sadness and fear on their faces
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,14,7,Concern.  Hope most people made it out alive.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,14,4,They have survived! Could be worse.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,14,7,These people appear to be hurt after the plane caught on fire.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,14,6,These people have survived a plane crash. I hope no one died.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,14,7,Plane crash survivors.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,14,2,Escaped a plane accident many survived
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,14,5,Terrible plane crash but majority of passengers survived to see another day
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,14,3,There are so many survivors.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,14,2,looks like everyone was safe.
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,14,3,Plane crash survivors lucky to be alive and survive!
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,14,1,The flight crash . It seems no one was hurt
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,14,5,All those in line are those who lived afterwards
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,14,7,at least it looks like a lot of people survived the crash but wonder how many did not how awful a place crash is
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,14,2,some sort of plane crash huh well doesn't look too bad looks like most survived
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,14,5,"Wow, they survived??? I hate flying, this is why. I take boat train or auto."
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,14,5,So relieved to see the people off the plane. Hope everyone can make it out. Worried if anyone is still onboard.
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,14,5,"I feel bad for those folks, very traumatic"
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,14,4,Bet they're glad they survived
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,14,9,distressing disaster
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,14,7,Horror and fear of being inv
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,14,7,I am glad many survived.
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,14,8,"Oh that is so sad, those poor people.  They must be in shock.  I feel bad for them."
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,14,7,sooting
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,14,9,sooting
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,14,8,goog
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,14,9,goog
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,14,4,"Looks like many survivors, fortunate"
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,14,7,This is a horrible tragedy and I can't imagine being there
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,14,5,"Scary, but amazing how many people walked away!!"
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,14,5,"Scary, but amazing how many people walked away!!"
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,14,2,Well at least they are getting away from the plane. Whew!
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,14,4,It looks like people were able to escape from this plane. Hopefully nobody died.
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,14,3,I hope all the people got out in time and no one was killed.  Very scary ordeal.
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,14,9,Bad day to take a flight. Their lives will never be the same again.
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,14,9,Injured people in a plane crash
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,14,9,This crash is horrific and chilling but at least they l
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,14,4,I feel
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,14,NA,The boy forced the girl to get into the car
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,14,5,It appears a lot of people are walking away
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,14,2,it looks like many of the passengers made it out ok. how scary though!
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,14,5,"Horrible accident, but a lot of survivors."
empty-50,A11FHRIUGW7NFB,control,control,15,1,These people are working. Nothing wrong with that. And you guys have plenty of good data and need to
empty-50,A32K4W6B31XWVR,control,control,15,1,I have no idea what's going on in this image.
empty-50,A39C60IA4WVVJP,control,control,15,8,Poor enviroment. Looks like an oil spill makes me angrier than the survey
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,15,4,Looks like it was a disaster and this crew searches for clues to why
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,15,1,The look like they are helping prevent future fires. Good for them for helping
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,15,4,This must be a terrible job. Hope they are safe doing whatever they are doing.
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,15,2,"This fire looks like it is intense, out of hand, and caused so much suffering in its wake, I feel pity for the people who have to deal with it."
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,15,8,Looks like a big fire. I hope there are no dead people found.
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,15,6,Fire and devastation. They are in deep trouble.
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,15,3,These men look brave and I fear for their safety.
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,15,3,"They must be hot in those suits fighting the fire, it must be tough."
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,15,3,Looks like a dystopian hell.
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,15,8,this is a terrible thing
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,15,4,They are trying to save someone or put a fire out. I think they might be hot
id-fjoxq-3000-5,AXCEHD5LQCPZ7,control,control,15,6,I would be scared to be in that situation.
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,15,3,"Volcanic eruption, research?"
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,15,4,forest fire or contamination?
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,15,6,This looks like toxic cleaning
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,15,8,"looks like an awful disaster, very violent"
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,15,8,scary!  perhaps an oil fire.  dangerous!
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,15,6,devastating scorched earth!
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,15,5,Working hard getting rid of a dangerous fire stay safe
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,15,7,"I feel disgust, seems like this is due to climate change."
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,15,3,It made me sad to see so much of the environment engulfed in flames.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,15,5,Wow. What happened. I bet it is hot!
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,15,5,I feel upset tha
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,15,8,fear of being burned up int his deadly fire
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,15,6,Scary situation. Standing jn fire is not a fun experien
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,15,5,I am afraid for the people and hope they were not hurt
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,15,4,First responders cleaning up after an accident it seems.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,15,2,Looks like they have things under control.
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,15,7,I feel sad and upset about what we do to the planet
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,15,7,the fire fighetrs are help
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,15,3,firefighter trying to put the fire away
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,15,2,These look like astronauts on Mars
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,15,2,I think they are safe in their outfits and trying to help
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,15,3,Feel the heat and the intensity of the job
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,15,3,Looks like a scene from a movie.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,15,3,the man is just holding a prop gun
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,15,2,men are helping to clean up after a disaster.
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,15,4,It's remarkable to see people trying to help the environment
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,15,10,BURN STATE
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,15,5,These people seem to be trying to stop the fire or contain a situation
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,15,2,Hard to tell if they in trouble or saving people in trouble.
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,15,1,they look busy
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,15,6,Looks like a major ecological disaster so that's troubling for some.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,15,3,Despair and hopelessness.  Devastation.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,15,7,Fire and pain what is burning?
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,15,6,I wonder what happened. There's a lot of fire.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,15,3,I can't imagine being where these two are. It looks so dangerous.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,15,3,Biohazard incident being cleaned up by professionals.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,15,2,working on capping oil fires
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,15,3,Apocalypse the world has ended but will begin again
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,15,3,This looks like a scene from a film with special effects.
